Date;Month;Day;Hour;1995;2008;2009
31/05/2018 05:00;5;31;5;2478.259033203125;2439.159423828125;2375.567138671875
31/05/2018 06:00;5;31;6;2559.373291015625;2509.20263671875;2446.554931640625
31/05/2018 07:00;5;31;7;2543.7587890625;2480.359619140625;2422.269775390625
31/05/2018 08:00;5;31;8;2521.10986328125;2453.432861328125;2397.02734375
31/05/2018 09:00;5;31;9;2515.70068359375;2449.61767578125;2392.2548828125
31/05/2018 10:00;5;31;10;2501.902587890625;2441.645751953125;2382.22705078125
31/05/2018 11:00;5;31;11;2498.161376953125;2441.279541015625;2380.48876953125
31/05/2018 12:00;5;31;12;2495.62353515625;2440.27783203125;2378.087890625
31/05/2018 13:00;5;31;13;2494.7119140625;2440.857666015625;2377.794921875
31/05/2018 14:00;5;31;14;2478.553466796875;2421.525146484375;2359.35791015625
31/05/2018 15:00;5;31;15;2467.443115234375;2398.879638671875;2341.269287109375
31/05/2018 16:00;5;31;16;2462.72119140625;2377.01025390625;2326.130859375
31/05/2018 17:00;5;31;17;2453.565185546875;2345.226806640625;2303.323486328125
31/05/2018 18:00;5;31;18;2432.71826171875;2308.77001953125;2274.25634765625
31/05/2018 19:00;5;31;19;2403.182861328125;2268.619384765625;2240.046142578125
31/05/2018 20:00;5;31;20;2350.429931640625;2216.568359375;2191.050048828125
31/05/2018 21:00;5;31;21;2285.158203125;2157.211181640625;2134.024658203125
31/05/2018 22:00;5;31;22;2232.56396484375;2115.638916015625;2093.120849609375
31/05/2018 23:00;5;31;23;2204.963623046875;2095.09912109375;2073.291748046875
01/06/2018 00:00;6;1;0;2344.595947265625;2332.2744140625;2118.612548828125
01/06/2018 01:00;6;1;1;2332.069091796875;2320.553955078125;2108.7275390625
01/06/2018 02:00;6;1;2;2338.600830078125;2327.597900390625;2115.4111328125
01/06/2018 03:00;6;1;3;2377.0029296875;2366.73046875;2149.899169921875
01/06/2018 04:00;6;1;4;2474.5390625;2463.53076171875;2242.560546875
01/06/2018 05:00;6;1;5;2623.15869140625;2605.801513671875;2391.640869140625
01/06/2018 06:00;6;1;6;2691.73828125;2657.81884765625;2478.8486328125
01/06/2018 07:00;6;1;7;2671.732421875;2629.14794921875;2467.859375
01/06/2018 08:00;6;1;8;2658.87841796875;2617.191650390625;2447.093505859375
01/06/2018 09:00;6;1;9;2671.574462890625;2636.498291015625;2441.71240234375
01/06/2018 10:00;6;1;10;2680.0224609375;2651.907958984375;2428.3984375
01/06/2018 11:00;6;1;11;2688.416748046875;2668.151123046875;2422.15283203125
01/06/2018 12:00;6;1;12;2697.5556640625;2686.5546875;2417.9365234375
01/06/2018 13:00;6;1;13;2706.41943359375;2703.698486328125;2417.44921875
01/06/2018 14:00;6;1;14;2695.965087890625;2702.724365234375;2401.502685546875
01/06/2018 15:00;6;1;15;2673.45263671875;2686.554931640625;2388.430908203125
01/06/2018 16:00;6;1;16;2645.517333984375;2660.866455078125;2381.037841796875
01/06/2018 17:00;6;1;17;2602.4619140625;2615.668212890625;2368.777587890625
01/06/2018 18:00;6;1;18;2554.780517578125;2563.596435546875;2346.907470703125
01/06/2018 19:00;6;1;19;2505.985595703125;2511.699951171875;2317.703125
01/06/2018 20:00;6;1;20;2449.16162109375;2453.14013671875;2268.04931640625
01/06/2018 21:00;6;1;21;2384.443115234375;2386.941162109375;2206.68603515625
01/06/2018 22:00;6;1;22;2336.62060546875;2339.865234375;2157.1953125
01/06/2018 23:00;6;1;23;2309.23828125;2314.50048828125;2130.724609375
02/06/2018 00:00;6;2;0;2208.52392578125;2215.884033203125;2357.038330078125
02/06/2018 01:00;6;2;1;2197.05126953125;2197.662353515625;2346.671630859375
02/06/2018 02:00;6;2;2;2195.032958984375;2188.162841796875;2345.885498046875
02/06/2018 03:00;6;2;3;2204.088623046875;2185.64111328125;2357.38134765625
02/06/2018 04:00;6;2;4;2235.053955078125;2193.57470703125;2391.78466796875
02/06/2018 05:00;6;2;5;2295.50048828125;2232.407470703125;2453.981201171875
02/06/2018 06:00;6;2;6;2364.537109375;2328.95703125;2514.30810546875
02/06/2018 07:00;6;2;7;2383.55908203125;2379.633056640625;2525.743408203125
02/06/2018 08:00;6;2;8;2387.62890625;2400.17431640625;2529.02001953125
02/06/2018 09:00;6;2;9;2397.59716796875;2416.622314453125;2543.143798828125
02/06/2018 10:00;6;2;10;2400.17724609375;2430.625;2552.1552734375
02/06/2018 11:00;6;2;11;2393.586669921875;2413.480712890625;2551.088134765625
02/06/2018 12:00;6;2;12;2389.85205078125;2401.32177734375;2553.13037109375
02/06/2018 13:00;6;2;13;2391.021728515625;2400.096435546875;2559.11767578125
02/06/2018 14:00;6;2;14;2389.71240234375;2395.361083984375;2560.5634765625
02/06/2018 15:00;6;2;15;2391.686767578125;2378.799560546875;2559.327880859375
02/06/2018 16:00;6;2;16;2397.30615234375;2359.907958984375;2557.175048828125
02/06/2018 17:00;6;2;17;2399.784912109375;2334.823486328125;2547.89794921875
02/06/2018 18:00;6;2;18;2392.1328125;2310.649169921875;2530.454345703125
02/06/2018 19:00;6;2;19;2383.75390625;2294.953369140625;2514.7548828125
02/06/2018 20:00;6;2;20;2360.725341796875;2282.369140625;2488.905517578125
02/06/2018 21:00;6;2;21;2329.7568359375;2268.02294921875;2456.388671875
02/06/2018 22:00;6;2;22;2300.365234375;2249.161865234375;2427.581298828125
02/06/2018 23:00;6;2;23;2284.32958984375;2232.60791015625;2411.509765625
03/06/2018 00:00;6;3;0;2385.6953125;2147.8115234375;2442.472900390625
03/06/2018 01:00;6;3;1;2367.34619140625;2130.9599609375;2427.864990234375
03/06/2018 02:00;6;3;2;2356.486328125;2119.918212890625;2419.59423828125
03/06/2018 03:00;6;3;3;2347.689697265625;2110.9384765625;2412.649169921875
03/06/2018 04:00;6;3;4;2334.832763671875;2099.091064453125;2404.549560546875
03/06/2018 05:00;6;3;5;2336.825439453125;2100.875732421875;2412.58935546875
03/06/2018 06:00;6;3;6;2413.982421875;2164.27099609375;2484.9794921875
03/06/2018 07:00;6;3;7;2472.186767578125;2209.04248046875;2532.87158203125
03/06/2018 08:00;6;3;8;2507.9814453125;2237.763671875;2557.7646484375
03/06/2018 09:00;6;3;9;2543.029052734375;2268.683349609375;2581.59814453125
03/06/2018 10:00;6;3;10;2570.953369140625;2298.470703125;2597.189208984375
03/06/2018 11:00;6;3;11;2566.728271484375;2293.134765625;2588.83642578125
03/06/2018 12:00;6;3;12;2573.950927734375;2293.836669921875;2589.6923828125
03/06/2018 13:00;6;3;13;2589.681396484375;2303.251708984375;2598.346435546875
03/06/2018 14:00;6;3;14;2612.74462890625;2314.37451171875;2614.86572265625
03/06/2018 15:00;6;3;15;2625.00537109375;2309.034423828125;2629.760986328125
03/06/2018 16:00;6;3;16;2631.999267578125;2294.728271484375;2645.6630859375
03/06/2018 17:00;6;3;17;2630.384033203125;2268.68115234375;2656.522705078125
03/06/2018 18:00;6;3;18;2617.113037109375;2241.66064453125;2653.496826171875
03/06/2018 19:00;6;3;19;2610.457763671875;2227.1455078125;2653.792724609375
03/06/2018 20:00;6;3;20;2596.4853515625;2220.141845703125;2641.0673828125
03/06/2018 21:00;6;3;21;2573.326171875;2213.02587890625;2618.69580078125
03/06/2018 22:00;6;3;22;2540.306884765625;2201.76123046875;2587.82373046875
03/06/2018 23:00;6;3;23;2515.50634765625;2190.96240234375;2566.8310546875
04/06/2018 00:00;6;4;0;2170.417236328125;2036.8466796875;2336.125
04/06/2018 01:00;6;4;1;2159.749267578125;2023.8582763671875;2324.7939453125
04/06/2018 02:00;6;4;2;2169.6669921875;2030.8865966796875;2332.9736328125
04/06/2018 03:00;6;4;3;2213.372314453125;2072.590576171875;2373.947265625
04/06/2018 04:00;6;4;4;2327.8115234375;2181.689697265625;2485.5556640625
04/06/2018 05:00;6;4;5;2510.44580078125;2351.166748046875;2666.835205078125
04/06/2018 06:00;6;4;6;2613.87158203125;2432.93603515625;2775.26904296875
04/06/2018 07:00;6;4;7;2596.95751953125;2410.779052734375;2765.31884765625
04/06/2018 08:00;6;4;8;2567.904052734375;2390.572265625;2738.47021484375
04/06/2018 09:00;6;4;9;2555.37548828125;2394.508056640625;2724.114990234375
04/06/2018 10:00;6;4;10;2533.687744140625;2393.71142578125;2698.261962890625
04/06/2018 11:00;6;4;11;2523.3115234375;2396.37451171875;2685.98974609375
04/06/2018 12:00;6;4;12;2515.417724609375;2400.46923828125;2675.23291015625
04/06/2018 13:00;6;4;13;2511.5751953125;2406.3369140625;2667.2216796875
04/06/2018 14:00;6;4;14;2487.82421875;2390.24267578125;2640.05908203125
04/06/2018 15:00;6;4;15;2467.285400390625;2363.84814453125;2620.8818359375
04/06/2018 16:00;6;4;16;2454.793701171875;2334.720947265625;2613.94775390625
04/06/2018 17:00;6;4;17;2438.6689453125;2292.23974609375;2606.401123046875
04/06/2018 18:00;6;4;18;2413.22265625;2245.537841796875;2587.64697265625
04/06/2018 19:00;6;4;19;2378.395263671875;2196.311767578125;2557.056884765625
04/06/2018 20:00;6;4;20;2319.562744140625;2137.251708984375;2498.411865234375
04/06/2018 21:00;6;4;21;2246.117919921875;2069.5771484375;2424.350341796875
04/06/2018 22:00;6;4;22;2185.790283203125;2019.7266845703125;2362.44580078125
04/06/2018 23:00;6;4;23;2152.302978515625;1992.1959228515625;2328.382568359375
05/06/2018 00:00;6;5;0;2196.1376953125;2000.6944580078125;2169.6376953125
05/06/2018 01:00;6;5;1;2188.47216796875;1990.518798828125;2160.838134765625
