const,demand_UK,demand_DE,demand_NO,demand_DK,demand_NL,demand_BE,wind_UK,wind_DE,wind_NO,wind_DK,wind_NL,wind_BE,inflow_hydro,solar_UK,solar_DE,solar_NO,solar_DK,solar_NL,solar_BE,fuel_bio,fuel_gas,fuel_hard_coal,fuel_hydro,fuel_lignite,fuel_nuclear,fuel_oil,fuel_solar,fuel_onshore_wind,fuel_wind,fuel_other_non_res,fuel_other_res
1,0.84584,0.591618,0.562405,0.367356,0.880962,0.882926,0.5646,0.0715,0.306,0.1439,0.4431,0.2717,0.5824,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.963693,0.745481,0.453285,0.411773,0.786525,0.712555,0.4248,0.0642,0.3039,0.1422,0.5421,0.5216,0.4828,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.655432,0.708991,0.553767,0.434394,0.950006,0.810527,0.578,0.0329,0.4713,0.1399,0.5544,0.6039,0.4872,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.857022,0.578595,0.46702,0.388268,0.822693,0.868409,0.0331,0.1256,0.5794,0.1746,0.7371,0.733,0.7382,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.950155,0.891159,0.531722,0.491123,0.704942,0.832704,0.8855,0.2706,0.8173,0.2312,0.7238,0.0164,0.797,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.56338,0.877148,0.5238,0.375014,0.719166,0.777417,0.9432,0.4345,0.7825,0.7366,0.1259,0.164,0.6605,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.935923,0.868295,0.538006,0.505497,0.846126,0.853583,0.7037,0.3719,0.7585,0.873,0.2367,0.0907,0.8187,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.875258,0.927549,0.482392,0.47728,0.729628,0.756167,0.1885,0.0042,0.5384,0.1031,0.0698,0.4208,0.9443,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.601847,0.884675,0.489167,0.422494,0.744284,0.673947,0.2116,0.1514,0.2581,0.15,0.2389,0.4393,0.9145,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.613958,0.844197,0.473836,0.353512,0.803923,0.795702,0.1617,0.7176,0.2414,0.1096,0.1823,0.0795,0.8764,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.902681,0.678226,0.594336,0.444232,0.871557,0.640527,0.5673,0.7323,0.1884,0.0655,0.6656,0.1842,0.9491,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.88378,0.797839,0.586722,0.460667,0.778375,0.725218,0.5673,0.7937,0.0822,0.0767,0.6656,0.2479,0.916,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.914237,0.689859,0.579005,0.491536,0.940797,0.873536,0.4623,0.0947,0.1684,0.1121,0.9136,0.6712,0.6002,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.590318,0.732641,0.604059,0.364528,0.921753,0.900346,0.4748,0.124,0.1493,0.2285,0.7544,0.5204,0.9124,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.893715,0.899692,0.503884,0.399343,0.930844,0.620266,0.3813,0.3491,0.2579,0.2285,0.2247,0.4884,0.9268,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.924201,0.809426,0.57092,0.513862,0.897733,0.695753,0.228,0.1553,0.1411,0.3206,0.2585,0.2532,0.6638,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.835378,0.560158,0.495983,0.43351,0.751572,0.842155,0.1838,0.1715,0.1336,0.0972,0.115,0.2532,0.577,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.579177,0.906359,0.557083,0.374602,0.700318,0.601857,0.1989,0.0037,0.0992,0.2126,0.0255,0.2182,0.5928,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.739031,0.788117,0.51199,0.480107,0.911722,0.861861,0.1941,0.0523,0.0878,0.1217,0.3909,0.5843,0.8545,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.809202,0.667096,0.614826,0.383379,0.718421,0.881814,0.1903,0.1378,0.0121,0.2392,0.3535,0.022,0.9215,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.637432,0.918787,0.545375,0.450535,0.822262,0.814666,0.0021,0.1041,0.1004,0.2069,0.4,0.0206,0.8248,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.797645,0.717835,0.628417,0.498251,0.862309,0.773525,0.0884,0.0327,0.0123,0.0147,0.0128,0.206,0.9844,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.819789,0.770275,0.521856,0.521933,0.951808,0.721018,0.0485,0.443,0.025,0.0054,0.0141,0.3501,0.665,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
